Sandra Sandri,INPE,AI
Sandra Venske,UNICENTRO,AI
Sandro Rigo,UNICAMP,ARCH
Sebastian Alberto Urrutia,UFMG,OR
Seiji Isotani,ICMC/USP,AI
Sergio Bampi,UFRGS,HARDWARE
Sergio Lifschitz,PUC-Rio,BIO
Sergio Soares,UFPE,SE
Sheila Murgel Veloso,COPPE/UFRJ,THEORY
Sheila Reinehr,PUC-PR,SE
Siang Song,IME/USP,ARCH
Sidney Lucena,UNIRIO,CS
Silvana Rossetto,DCC/UFRJ,NET
Silvia Amelia Bim,UTFPR,CHI
Silvia Costa Botelho,UFRG,ROBOTICS
Silvia Vergilio,UFPR,SE
Silvio Guimaraes,PUC-Minas,AI
Simone Barbosa,PUC-Rio,CHI
Simone Cavalheiro,UFPEL,THEORY
Simone Dantas de Souza,UFF,THEORY
Simone Souza,ICMC/USP,SE
Solange Rezende,ICMC/USP,AI
Soraia Musse,PUC-RS,VISION
Soraia Prietch,UFMT,CHI
Stenio Fernandes,UFPE,NET
Sulamita Klein,DCC/UFRJ,THEORY
Taciana Pontual Falcao,UFRPE,CHI
Tatiana Tavares,UFPEL,DATA
Tayana Conte,UFAM,SE
Teresa Ludermir,UFPE,AI
Thais Batista,UFRN,SE
Thais Webber,UNISC,SE
Thales Vieira,UFAL,VISION
Thelma Colanzi,UEM,SE
Thiago Noronha,UFMG,OR
Thiago Oliveira Santos,UFES,AI
Thiago Pardo,ICMC/USP,IR
Thiago Silva,UTFPR,NET
Thibaut Vidal,PUC-Rio,OR
Tiago Almeida,UFSCAR,AI
Tiago Espinola Ferreira,UFRPE,AI
Tiago Ferreto,PUC-RS,DS
Tiago Massoni,UFCG,SE
Tiago Pereira do Nascimento,UFPB,ROBOTICS
Toacy Oliveira,COPPE/UFRJ,SE
Ueverton Souza,UFF,THEORY
Uira Kulesza,UFRN,SE
Umberto Rivieccio,UFRN,FORMAL
Vagner Rosa,UFRG,ROBOTICS
Valdinei Freire,EACH/USP,AI
Valeria Times,UFPE,DBIS
Valmir Barbosa,COPPE/UFRJ,THEORY
Valter Camargo,UFSCar,SE
Vander Alves,UnB,SE
Vanessa Braganholo,UFF,CS
Vania Bogorny,UFSC,DBIS
Vania Neris,UFSCar,AI
Vaninha Vieira,UFBA,AI
Vasco Furtado,UNIFOR,DATA
Veronica Teichrieb,UFPE,AI
Victor Stroele,UFJF,ARCH
Vinicius Cassol,Unisinos,VISION
Vinicius Garcia,UFPE,ARCH
Vinicius Petrucci,UFBA,ARCH
Vinicius Santos,UFMG,THEORY
Virgilio Almeida,UFMG,IR
Vitor Estevao Silva Souza,UFES,SE
Viviane Moreira,UFRGS,IR
Viviane Silva,UFF,SE
Vladimir Iorio,UFV,PL
Wagner Meira,UFMG,IR
Waldemar Celes,PUC-Rio,CS
Wellington Santos Martins,UFG,IR
Wesley Nunes Goncalves,UFMS,AI
Weverton Cordeiro,UFRGS,NET
William Schwartz,UFMG,VISION
Willian Amorim,UFGD,DATA
Wilson de Oliveira,UFRPE,AI
Yoshiharu Kohayakawa,IME/USP,THEORY
Yoshiko Wakabayashi,IME/USP,THEORY
Yuri Frota,UFF,ARCH
Yuri Nogueira,UFC,AI
Zanoni Dias,UNICAMP,THEORY
Zhao Liang,FFCLRP/USP,AI
